"","filename","train_acc","val_acc","train_auc","val_auc","train_los","val_los","val_mmc","tn","fp","fn","tp","time","ep_stopped","index_fold","seed","date_time","dataset","representation","color_img","model","bin","taxa","estop","padding","type_evaluate","whole","resolution","autofit_data","scale_mode","bin_scale","del0","rep_bin","rep_bin_model"
"4418","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.8,1,0.917,0.172,0.533,0.667,4,2,0,4,26.955,2,1,8,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4419","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.5,1,0.708,0.169,0.638,0,3,3,2,2,28.321,2,1,9,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4420","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,1,1,1,0.178,0.425,1,6,0,0,4,29.695,2,2,0,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4421","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.667,1,0.843,0.169,0.59,0.371,4,3,1,4,30.995,2,2,1,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4422","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.5,1,0.743,0.169,0.565,-0.029,4,3,3,2,32.17,2,2,2,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4423","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.667,1,0.786,0.169,0.597,0.314,5,2,2,3,33.551,2,2,3,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4424","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.818,1,0.833,0.171,0.541,0.633,5,1,1,4,34.996,2,2,4,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4425","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.818,1,0.8,0.172,0.546,0.671,6,0,2,3,36.42,2,2,5,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4426","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.636,1,0.7,0.166,0.602,0.311,3,3,1,4,37.748,2,2,6,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4427","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.7,1,0.875,0.171,0.518,0.408,6,0,3,1,39.107,2,2,7,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4428","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.7,1,0.75,0.177,0.556,0.356,5,1,2,2,40.373,2,2,8,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4429","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.8,1,0.625,0.168,0.622,0.612,6,0,2,2,41.594,2,2,9,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4430","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.8,1,0.75,0.17,0.589,0.612,6,0,2,2,43.026,2,3,0,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4431","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.917,1,0.857,0.173,0.56,0.837,7,0,1,4,44.554,2,3,1,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4432","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,1,1,1,0.175,0.409,1,7,0,0,5,46.13,2,3,2,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4433","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.583,1,0.686,0.169,0.596,0.12,5,2,3,2,47.835,2,3,3,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4434","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.636,1,0.8,0.167,0.624,0.311,3,3,1,4,49.328,2,3,4,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4435","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.818,1,0.933,0.176,0.517,0.633,5,1,1,4,50.626,2,3,5,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4436","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.455,1,0.467,0.161,0.794,-0.1,3,3,3,2,51.991,2,3,6,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4437","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.6,1,0.417,0.163,0.77,0.102,5,1,3,1,53.483,2,3,7,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4438","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.8,1,1,0.174,0.506,0.612,6,0,2,2,54.886,2,3,8,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4439","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,1,1,1,0.177,0.489,1,6,0,0,4,56.185,2,3,9,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4440","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.6,1,0.833,0.17,0.517,0.167,4,2,2,2,57.463,2,4,0,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4441","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.583,1,0.6,0.166,0.621,0.239,3,4,1,4,58.878,2,4,1,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4442","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.917,1,1,0.179,0.45,0.837,7,0,1,4,60.12,2,4,2,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4443","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.667,1,0.8,0.174,0.592,0.357,7,0,4,1,61.338,2,4,3,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4444","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.636,1,0.683,0.167,0.661,0.261,5,1,3,2,62.834,2,4,4,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4445","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.636,1,0.8,0.175,0.609,0.261,5,1,3,2,64.26,2,4,5,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4446","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.545,1,0.633,0.165,0.683,0.069,4,2,3,2,65.685,2,4,6,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4447","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.6,1,0.667,0.169,0.664,0.25,3,3,1,3,66.995,2,4,7,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4448","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.9,1,0.833,0.173,0.509,0.802,6,0,1,3,68.363,2,4,8,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4449","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.7,1,0.625,0.173,0.654,0.408,6,0,3,1,69.862,2,4,9,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4450","/home/ubuntu/sncs2020/results/feng_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151521c1.0di-1ch3file_sum_ok.txt",1,0.7,1,0.667,0.172,0.606,0.408,4,2,1,3,71.361,2,5,0,"20200328_151521","Feng","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4601","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.611,1,0.7,0.182,0.629,0.194,8,2,5,3,2.329,2,0,1,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4602","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.611,1,0.775,0.182,0.588,0.204,7,3,4,4,4.291,2,0,2,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4603","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.706,1,0.764,0.183,0.612,0.417,6,3,2,6,6.355,2,0,3,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4604","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.75,1,0.794,0.184,0.602,0.493,8,1,3,4,7.988,2,0,4,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4605","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.75,1,0.714,0.183,0.623,0.493,8,1,3,4,9.628,2,0,5,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4606","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.625,1,0.762,0.181,0.614,0.221,7,2,4,3,11.841,2,0,6,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4607","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.921,0.184,0.519,0.364,8,1,4,3,13.843,2,0,7,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4608","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.375,1,0.46,0.176,0.754,-0.323,5,4,6,1,15.956,2,0,8,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4609","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.625,1,0.714,0.179,0.634,0.238,6,3,3,4,17.979,2,0,9,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4610","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.625,1,0.69,0.182,0.635,0.238,6,3,3,4,19.828,2,1,0,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4611","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.556,1,0.569,0.181,0.698,0.079,7,3,5,3,21.785,2,1,1,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4612","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.667,1,0.812,0.185,0.573,0.316,8,2,4,4,23.642,2,1,2,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4613","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.235,1,0.403,0.178,0.766,-0.609,4,5,8,0,25.437,2,1,3,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4614","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.812,1,0.841,0.184,0.568,0.618,8,1,2,5,27.405,2,1,4,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4615","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.5,1,0.532,0.18,0.677,-0.016,5,4,4,3,29.394,2,1,5,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4616","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.75,1,0.778,0.184,0.578,0.492,7,2,2,5,31.418,2,1,6,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4617","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.812,1,0.873,0.189,0.546,0.618,8,1,2,5,33.198,2,1,7,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4618","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.746,0.182,0.596,0.358,7,2,3,4,35.111,2,1,8,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4619","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.562,1,0.667,0.183,0.618,0.098,6,3,4,3,36.891,2,1,9,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4620","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.571,0.182,0.659,0.378,6,3,2,5,38.874,2,2,0,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4621","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.556,1,0.512,0.181,0.703,0.125,5,5,3,5,40.645,2,2,1,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4622","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.5,1,0.65,0.181,0.674,-0.055,7,3,6,2,42.805,2,2,2,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4623","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.588,1,0.639,0.18,0.648,0.181,5,4,3,5,44.6,2,2,3,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4624","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.625,1,0.651,0.182,0.639,0.27,5,4,2,5,46.425,2,2,4,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4625","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.857,0.183,0.581,0.364,8,1,4,3,48.337,2,2,5,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4626","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.667,0.181,0.62,0.364,8,1,4,3,50.074,2,2,6,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4627","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.562,1,0.714,0.185,0.615,0.098,6,3,4,3,51.768,2,2,7,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4628","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.438,1,0.548,0.185,0.66,-0.163,5,4,5,2,53.472,2,2,8,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
"4629","/home/ubuntu/sncs2020/results/yu_raw/a5_estopc5_rf_500_-2_o1adam_lr-1.0de0.0e500_20200328_151150c1.0di-1ch3file_sum_ok.txt",1,0.688,1,0.841,0.185,0.563,0.378,6,3,2,5,55.283,2,2,9,"20200328_151150","Yu","raw-1D","none","Random_Forest",NA,NA,"estop5","no","internal","no",NA,"NA",NA,"NA_NA","no","NA_NA_NA","raw-1D_NA_NA_Random_Forest"
